model,harness,task,verdict,totalTimeS,agentTimeS,rounds,tokTotal,tokIn,tokOut,cacheRead,cacheWrite,costUSD,insertions,deletions,firstPromptTokens,expertActive,expertJudgments,expertSilences,expertSteers,expertAccepted,expertRejected,expertStaleDrops,expertErrors,expertPromptTokens,expertCachedTokens,expertCompletionTokens
deepseek-v4-flash,pi,t12-refactor,pass,10.1,10,1,15377,2404,1069,11904,0,0.002232,2,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t13-batchrename,pass,9.5,9.3,1,20254,4052,714,15488,0,0.002394,27,27,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t14-todosweep,pass,10.8,10.8,1,25712,3405,1187,21120,0,0.002908,18,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t15-pollstats,pass,8.9,8.7,1,20400,2637,867,16896,0,0.002208,1,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t16-apisum,pass,7.9,6.8,1,14087,2429,650,11008,0,0.001737,12,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t17-doccheck,pass,19.7,19.4,1,53286,3736,2446,47104,0,0.005165,96,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t01-roman,pass,40.7,40.6,1,7952,7512,440,0,0,0.000000,15,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t02-jsonrepair,pass,76.6,76.5,1,10728,9817,911,0,0,0.000000,59,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t03-ringbuffer,pass,65.4,64.6,1,8619,8180,439,0,0,0.000000,13,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t04-csvbugfix,pass,29.3,28.6,1,8556,8356,200,0,0,0.000000,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t05-todostore,pass,65,64.9,1,11997,11526,471,0,0,0.000000,19,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t06-stackvm,pass,237.2,237.1,1,55342,42790,3592,8960,0,0.000000,138,55,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t07-validate,pass,57,56.9,1,15953,15470,483,0,0,0.000000,6,7,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t08-logsum,pass,64.6,64.3,1,23372,22627,745,0,0,0.000000,56,2,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t09-poolrace,pass,41.1,41.1,1,10253,9964,289,0,0,0.000000,4,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t10-iniparse,pass,64.4,62.6,1,15786,15250,536,0,0,0.000000,7,6,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t11-asyncbugs,pass,57.9,57.5,1,21712,21189,523,0,0,0.000000,6,11,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t12-refactor,pass,48.2,48,1,18356,17958,398,0,0,0.000000,2,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t13-batchrename,pass,15.7,15.5,1,5301,5206,95,0,0,0.000000,27,27,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t14-todosweep,pass,17.8,17.8,1,6539,6395,144,0,0,0.000000,18,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t15-pollstats,pass,17.6,17.4,1,5536,5369,167,0,0,0.000000,1,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t16-apisum,pass,23,21.9,1,7746,7578,168,0,0,0.000000,12,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t17-doccheck,pass,136.9,136.9,1,43801,41960,1841,0,0,0.000000,48,0,,false,0,0,0,0,0,0,0,0,0,0
