model,harness,task,verdict,totalTimeS,agentTimeS,rounds,tokTotal,tokIn,tokOut,cacheRead,cacheWrite,costUSD,insertions,deletions,firstPromptTokens,expertActive,expertJudgments,expertSilences,expertSteers,expertAccepted,expertRejected,expertStaleDrops,expertErrors,expertPromptTokens,expertCachedTokens,expertCompletionTokens
glm-5.3-flash,niffler-expert,t07-validate,pass,34.7,34.6,1,32715,2876,783,29056,0,0.000000,16,8,2862,false,2,1,0,0,0,0,1,12853,12160,243
glm-5.3-flash,niffler-expert,t08-logsum,pass,59.4,58.7,1,48972,16030,814,32128,0,0.000000,50,2,2858,false,2,2,0,0,0,0,0,12884,5952,142
glm-5.3-flash,niffler-expert,t09-poolrace,pass,45.7,43.9,1,13633,4164,381,9088,0,0.000000,4,1,2877,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler-expert,t10-iniparse,pass,75.8,73,1,37689,8042,655,28992,0,0.000000,7,5,2865,false,2,2,0,0,0,0,0,12586,11968,88
glm-5.3-flash,niffler-expert,t11-asyncbugs,pass,24.7,24.4,1,20120,7552,344,12224,0,0.000000,6,11,2862,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler-expert,t12-refactor,pass,42,41.5,1,27851,10201,370,17280,0,0.000000,2,4,2865,false,2,2,0,0,0,0,0,12861,11904,77
glm-5.3-flash,niffler-expert,t13-batchrename,pass,15.1,14.6,1,10121,1776,89,8256,0,0.000000,27,27,2882,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler-expert,t14-todosweep,pass,26.5,26.4,1,16896,2659,157,14080,0,0.000000,18,0,2875,true,1,1,0,0,0,0,0,6184,6016,42
glm-5.3-flash,niffler-expert,t15-pollstats,pass,25.4,25,1,19362,1449,313,17600,0,0.000000,1,0,2887,false,1,1,0,0,0,0,0,6184,5952,29
glm-5.3-flash,niffler-expert,t16-apisum,pass,42.6,41.4,1,28423,2954,445,25024,0,0.000000,14,0,2889,true,1,0,1,1,0,0,0,6190,5952,149
glm-5.3-flash,niffler-expert,t17-doccheck,pass,36.5,36.4,1,36954,7260,702,28992,0,0.000000,39,0,2967,true,2,2,0,0,0,0,0,12942,12160,87
