model,harness,task,verdict,totalTimeS,agentTimeS,rounds,tokTotal,tokIn,tokOut,cacheRead,cacheWrite,costUSD,insertions,deletions,firstPromptTokens,expertActive,expertJudgments,expertSilences,expertSteers,expertAccepted,expertRejected,expertStaleDrops,expertErrors,expertPromptTokens,expertCachedTokens,expertCompletionTokens
deepseek-v4.1-flash,niffler,t18-lruttl,pass,24.3,24.1,1,50839,3748,3955,43136,0,0.000000,126,12,1881,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t19-tokbucket,pass,24.3,24.3,1,17385,3256,817,13312,0,0.000000,28,8,1859,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t20-jsonpatch,pass,66.9,66.8,1,67204,5055,6981,55168,0,0.000000,184,9,1877,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t21-wireproto,pass,56.5,56.3,1,41231,4123,2548,34560,0,0.000000,67,8,1860,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t22-cronnext,pass,13.4,13.3,1,25180,4422,2454,18304,0,0.000000,94,17,1878,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t23-mergesched,pass,12.1,11.9,1,20251,2693,1558,16000,0,0.000000,73,4,1858,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t24-editops,pass,23.9,23.8,1,38808,3822,4266,30720,0,0.000000,108,11,1870,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t25-shardmap,pass,21.8,20.5,1,33301,3404,1609,28288,0,0.000000,89,16,1874,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t26-logfilter,pass,33.9,33.8,1,48108,3173,7687,37248,0,0.000000,267,4,1846,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t27-tarpeek,pass,76.6,75.5,1,268712,10226,10678,247808,0,0.000000,97,1,1873,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t28-docbackfill,pass,34.6,34.2,1,37261,4247,1654,31360,0,0.000000,18,9,1928,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t29-logrollup,pass,20.4,20.3,1,13504,2128,624,10752,0,0.000000,436,0,1913,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,niffler,t30-ifacedrift,pass,19.8,19.8,1,68237,7669,1816,58752,0,0.000000,48,48,1911,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t01-roman,pass,6.7,6.7,1,10439,2495,520,7424,0,0.000709,13,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t02-jsonrepair,pass,22.3,22.2,1,44405,3729,3556,37120,0,0.002804,104,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t03-ringbuffer,pass,12.8,12.1,1,14287,2345,934,11008,0,0.000945,15,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t04-csvbugfix,pass,10.5,10.5,1,20287,3016,1015,16256,0,0.001110,3,3,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t05-todostore,pass,8.9,8.8,1,16079,2938,981,12160,0,0.001066,18,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t06-stackvm,pass,31.8,31.7,1,64420,6783,6053,51584,0,0.004804,185,42,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t07-validate,pass,11.8,11.7,1,17929,2960,1529,13440,0,0.001402,8,8,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t08-logsum,pass,19.8,19.7,1,38485,3875,2738,31872,0,0.002320,71,3,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t09-poolrace,pass,8.2,8.1,1,10965,2596,561,7808,0,0.000749,7,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t10-iniparse,pass,13.9,13,1,22338,3145,1529,17664,0,0.001442,6,5,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t11-asyncbugs,pass,10,9.8,1,17143,2977,1238,12928,0,0.001228,5,10,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t12-refactor,pass,6.9,6.8,1,11579,2635,624,8320,0,0.000795,2,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t13-batchrename,pass,8.9,8.8,1,14060,2930,634,10496,0,0.000851,27,27,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t14-todosweep,pass,9.4,9.4,1,16813,3066,947,12800,0,0.001066,18,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t15-pollstats,pass,8.2,8.1,1,13763,2486,781,10496,0,0.000873,1,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t16-apisum,pass,8.2,7.1,1,11468,2466,554,8448,0,0.000728,22,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t17-doccheck,pass,25.7,25.5,1,54196,4193,3411,46592,0,0.002815,91,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t18-lruttl,pass,12.4,12.3,1,25229,4083,1818,19328,0,0.001761,112,12,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t19-tokbucket,pass,10.4,10.3,1,22318,3935,1615,16768,0,0.001610,27,9,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t20-jsonpatch,pass,31.8,31.8,1,39069,5070,6991,27008,0,0.005036,225,12,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t21-wireproto,pass,12.4,12.3,1,21088,3991,2249,14848,0,0.001993,64,8,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t22-cronnext,pass,24.9,24.9,1,31341,4869,5096,21376,0,0.003852,92,17,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t23-mergesched,pass,17.5,17.5,1,25128,3600,2840,18688,0,0.002300,75,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t24-editops,pass,29.2,29.1,1,48589,4443,5362,38784,0,0.004000,106,11,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t25-shardmap,pass,14,13.9,1,26772,3886,1766,21120,0,0.001706,77,16,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t26-logfilter,pass,40.8,40.7,1,71278,4666,10036,56576,0,0.006891,310,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t27-tarpeek,pass,41.2,40.9,1,162361,11274,6191,144896,0,0.005840,83,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t28-docbackfill,pass,9.5,9.4,1,18582,3471,1031,14080,0,0.001181,18,9,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t29-logrollup,pass,7.6,7.5,1,12440,2834,646,8960,0,0.000840,436,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4.1-flash,pi,t30-ifacedrift,pass,8.6,8.6,1,29696,6961,847,21888,0,0.001618,48,48,,false,0,0,0,0,0,0,0,0,0,0
