model,harness,task,verdict,totalTimeS,agentTimeS,rounds,tokTotal,tokIn,tokOut,cacheRead,cacheWrite,costUSD,insertions,deletions,firstPromptTokens,expertActive,expertJudgments,expertSilences,expertSteers,expertAccepted,expertRejected,expertStaleDrops,expertErrors,expertPromptTokens,expertCachedTokens,expertCompletionTokens
deepseek-v4-flash,opencode,t02-jsonrepair,pass,92.3,92.2,1,126905,16706,1655,108544,0,0.005281,127,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t03-ringbuffer,pass,27.1,26.3,1,91047,16099,836,74112,0,0.002805,15,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t04-csvbugfix,pass,45,44.9,1,110625,16712,729,93184,0,0.002927,3,3,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t05-todostore,pass,30.5,30.3,1,109443,16842,825,91776,0,0.002853,19,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t06-stackvm,pass,110.6,110.4,1,286452,22093,3111,261248,0,0.007966,143,53,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t07-validate,pass,56.1,56,1,149727,23596,1203,124928,0,0.005408,10,11,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t08-logsum,pass,41.3,40.8,1,119767,17558,1473,100736,0,0.003850,45,2,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t09-poolrace,pass,24.5,24.4,1,92506,16337,777,75392,0,0.002897,8,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t10-iniparse,pass,63.2,60.9,1,134065,17689,1048,115328,0,0.003309,6,5,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t11-asyncbugs,pass,47.7,47.4,1,114321,17150,1043,96128,0,0.003514,5,10,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t12-refactor,pass,20.2,20.1,1,91854,16746,740,74368,0,0.002783,2,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t13-batchrename,pass,17.3,17,1,77541,18591,326,58624,0,0.002866,27,27,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t14-todosweep,pass,35.6,35.6,1,140492,18061,1343,121088,0,0.003696,18,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t15-pollstats,pass,24.7,24.3,1,105755,16028,383,89344,0,0.002605,1,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t16-apisum,pass,21.3,20.1,1,70952,15939,357,54656,0,0.002500,12,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t17-doccheck,pass,97.9,97.5,1,285842,17157,2957,265728,0,0.005573,124,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t01-roman,pass,8.1,8,1,9618,666,504,8448,0,0.001000,21,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t02-jsonrepair,pass,36.9,36.8,1,26188,7206,4646,14336,0,0.007737,142,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t03-ringbuffer,pass,12.8,11.9,1,13934,2057,869,11008,0,0.001881,16,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t04-csvbugfix,pass,30.6,30.5,1,18671,2635,1188,14848,0,0.002516,3,3,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t05-todostore,pass,107.8,107.6,1,14841,2940,765,11136,0,0.002016,18,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t06-stackvm,pass,61.3,61.2,1,106925,7214,8703,91008,0,0.014511,143,42,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t07-validate,pass,20.7,20.6,1,21755,2976,2907,15872,0,0.004601,20,10,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t08-logsum,pass,26,25.7,1,47529,4049,3160,40320,0,0.005877,72,2,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t09-poolrace,pass,11,10.9,1,14698,2248,802,11648,0,0.001877,9,2,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t10-iniparse,pass,21.4,19.2,1,18772,3048,1644,14080,0,0.003131,10,6,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t11-asyncbugs,pass,12.9,12.6,1,17793,2900,1581,13312,0,0.002996,6,10,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t12-refactor,pass,9.8,9.6,1,15750,2505,1085,12160,0,0.002286,2,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t13-batchrename,pass,10,9.7,1,18772,3613,823,14336,0,0.002362,27,27,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t14-todosweep,pass,12.3,12.2,1,18123,2953,1346,13824,0,0.002757,18,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t15-pollstats,pass,10.7,10.3,1,19907,2661,734,16512,0,0.002052,1,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t16-apisum,pass,9.4,8.1,1,11239,2284,507,8448,0,0.001461,9,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,pi,t17-doccheck,pass,16,15.9,1,25824,3094,1354,21376,0,0.003018,48,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t01-roman,pass,31.6,31.5,1,28030,19961,325,7744,0,0.000000,20,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t02-jsonrepair,pass,169.3,169.2,1,164636,86471,4693,73472,0,0.000000,109,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t03-ringbuffer,pass,33.4,32.6,1,40005,21026,483,18496,0,0.000000,16,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t04-csvbugfix,pass,27.8,27.7,1,29567,20839,344,8384,0,0.000000,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t05-todostore,pass,25.5,25.3,1,41580,22047,653,18880,0,0.000000,17,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t06-stackvm,pass,242.6,242.5,1,304006,158156,8122,137728,0,0.000000,176,68,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t07-validate,pass,41.9,41.8,1,38004,22520,1020,14464,0,0.000000,22,11,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t08-logsum,pass,29.9,29.5,1,32133,22480,565,9088,0,0.000000,54,2,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t09-poolrace,pass,23.3,23.1,1,28125,19805,384,7936,0,0.000000,4,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t10-iniparse,pass,41.8,39.6,1,51767,28807,816,22144,0,0.000000,6,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t11-asyncbugs,pass,38.8,38.5,1,32312,22423,801,9088,0,0.000000,6,10,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t12-refactor,pass,29.1,29,1,27733,21036,425,6272,0,0.000000,2,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t13-batchrename,pass,15,14.7,1,18438,10183,191,8064,0,0.000000,27,27,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t14-todosweep,pass,49.7,49.6,1,50088,31605,1011,17472,0,0.000000,18,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t15-pollstats,pass,28.3,27.9,1,36850,21064,362,15424,0,0.000000,1,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t16-apisum,pass,60.5,59.3,1,29570,20830,228,8512,0,0.000000,17,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t17-doccheck,pass,638.4,332,2,149643,91420,5295,52928,0,0.000000,134,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t01-roman,pass,42.5,42.3,1,84387,17154,417,66816,0,0.004005,13,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t02-jsonrepair,pass,327,326.9,1,209453,66524,1745,141184,0,0.015734,128,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t03-ringbuffer,pass,66.3,65.5,1,103434,18263,755,84416,0,0.004807,14,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t04-csvbugfix,pass,59.8,59.7,1,84389,64316,297,19776,0,0.008988,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t05-todostore,pass,106.9,106.7,1,103431,49693,682,53056,0,0.008035,16,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t06-stackvm,pass,289.7,289.6,1,217601,84009,2648,130944,0,0.018403,117,41,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t07-validate,pass,112.4,112.3,1,108806,56028,938,51840,0,0.009744,15,9,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t08-logsum,pass,232.4,232,1,204170,54993,1465,147712,0,0.011649,48,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t09-poolrace,pass,79.2,79.1,1,106822,60740,578,45504,0,0.009402,4,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t10-iniparse,pass,100.3,97.9,1,108385,51238,827,56320,0,0.008905,10,7,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t11-asyncbugs,pass,58.8,58.5,1,105848,50206,730,54912,0,0.008339,6,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t12-refactor,pass,45.1,45,1,86079,50503,440,35136,0,0.007641,2,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t13-batchrename,pass,52.8,52.7,1,91922,38719,531,52672,0,0.006552,27,27,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t14-todosweep,pass,57.1,57.1,1,86518,52999,495,33024,0,0.007932,18,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t15-pollstats,pass,58.3,57.9,1,103826,22089,649,81088,0,0.005238,1,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t16-apisum,pass,113,111.8,1,168650,25393,921,142336,0,0.007631,20,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t17-doccheck,pass,321.2,320.5,1,234585,41346,3415,189824,0,0.014021,139,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t01-roman,pass,17.2,17.1,1,8148,4729,283,3136,0,0.000000,13,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t02-jsonrepair,pass,24.2,24.1,1,9990,4509,681,4800,0,0.000000,76,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t03-ringbuffer,pass,21.9,21.1,1,8682,5156,454,3072,0,0.000000,15,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t04-csvbugfix,pass,11.7,11.6,1,8583,4713,222,3648,0,0.000000,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t05-todostore,pass,27.5,27.3,1,8527,5179,404,2944,0,0.000000,16,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t06-stackvm,pass,81.2,81.1,1,43667,22553,3002,18112,0,0.000000,136,49,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t07-validate,pass,28,27.9,1,19249,14008,505,4736,0,0.000000,4,7,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t08-logsum,pass,25.9,25.5,1,15646,5915,643,9088,0,0.000000,48,2,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t09-poolrace,pass,17.5,17.4,1,7419,5699,184,1536,0,0.000000,4,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t10-iniparse,pass,33,30.6,1,17166,10104,534,6528,0,0.000000,6,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t11-asyncbugs,pass,38.9,38.7,1,24826,16615,595,7616,0,0.000000,5,10,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t12-refactor,pass,18.1,18,1,10556,3645,319,6592,0,0.000000,2,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t13-batchrename,pass,9.5,9.2,1,5475,3820,119,1536,0,0.000000,27,27,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t14-todosweep,pass,12.6,12.5,1,6600,4930,134,1536,0,0.000000,18,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t15-pollstats,pass,11.9,11.5,1,7311,4299,196,2816,0,0.000000,1,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t16-apisum,pass,13.9,12.7,1,7381,3936,181,3264,0,0.000000,13,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t17-doccheck,pass,55.2,55.2,1,32966,19764,1234,11968,0,0.000000,34,8,,false,0,0,0,0,0,0,0,0,0,0
