model,harness,task,verdict,totalTimeS,agentTimeS,rounds,tokTotal,tokIn,tokOut,cacheRead,cacheWrite,costUSD,insertions,deletions,firstPromptTokens,expertActive,expertJudgments,expertSilences,expertSteers,expertAccepted,expertRejected,expertStaleDrops,expertErrors,expertPromptTokens,expertCachedTokens,expertCompletionTokens
glm-5.3-flash,niffler,t02-jsonrepair,pass,35.8,35.6,1,24224,13078,522,10624,0,0.000000,47,13,5196,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t03-ringbuffer,pass,31,28.9,1,24825,1913,448,22464,0,0.000000,13,4,5170,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t04-csvbugfix,pass,20.4,20.3,1,23427,1340,199,21888,0,0.000000,3,3,5129,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t05-todostore,pass,19.8,19.2,1,22929,1332,413,21184,0,0.000000,19,4,5114,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t06-stackvm,pass,94.4,93.8,1,126464,8836,3708,113920,0,0.000000,162,51,5153,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler-expert,t01-roman,pass,19.6,19.1,1,29972,13669,303,16000,0,0.000000,13,4,5160,true,2,2,0,0,0,0,0,7397,0,64
glm-5.3-flash,niffler-expert,t02-jsonrepair,pass,27.2,27,1,37150,2910,576,33664,0,0.000000,54,11,5202,true,2,2,0,0,0,0,0,7236,6528,55
glm-5.3-flash,niffler-expert,t03-ringbuffer,pass,25.4,24.4,1,24136,1568,488,22080,0,0.000000,14,4,5176,true,2,2,0,0,0,0,0,7034,6528,67
glm-5.3-flash,niffler-expert,t04-csvbugfix,pass,23.4,23.3,1,30752,2017,255,28480,0,0.000000,3,3,5135,true,2,2,0,0,0,0,0,7185,6528,57
glm-5.3-flash,niffler-expert,t05-todostore,pass,24.9,24.6,1,38587,3211,496,34880,0,0.000000,19,4,5120,true,2,2,0,0,0,0,0,7343,6528,64
glm-5.3-flash,niffler-expert,t06-stackvm,pass,74.8,74,1,92100,7564,2936,81600,0,0.000000,147,46,5159,true,2,2,0,0,0,0,0,7240,6528,51
glm-5.3-flash,opencode,t01-roman,pass,41.4,41.3,1,83335,25636,419,57280,0,0.004879,13,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t02-jsonrepair,pass,128,127.9,1,108898,16943,883,91072,0,0.005963,71,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t03-ringbuffer,pass,65.6,64.7,1,103673,14107,734,88832,0,0.004444,13,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t04-csvbugfix,pass,46.7,46.6,1,102720,13628,452,88640,0,0.004113,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t05-todostore,pass,52.8,52.6,1,102979,5442,705,96832,0,0.003353,17,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t06-stackvm,pass,216.4,216.3,1,120576,18593,2591,99392,0,0.008586,159,72,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t01-roman,pass,16.2,16.1,1,7317,3598,263,3456,0,0.000000,13,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t02-jsonrepair,pass,19.1,19,1,11633,4505,600,6528,0,0.000000,49,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t03-ringbuffer,pass,33,32.2,1,11505,8579,494,2432,0,0.000000,13,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t04-csvbugfix,pass,10,9.9,1,8451,3603,176,4672,0,0.000000,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t05-todostore,pass,13.3,13.1,1,8550,2801,437,5312,0,0.000000,14,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,pi,t06-stackvm,pass,39.3,39.2,1,19443,9833,2378,7232,0,0.000000,170,47,,false,0,0,0,0,0,0,0,0,0,0
