model,harness,task,verdict,totalTimeS,agentTimeS,rounds,tokTotal,tokIn,tokOut,cacheRead,cacheWrite,costUSD,insertions,deletions,firstPromptTokens,expertActive,expertJudgments,expertSilences,expertSteers,expertAccepted,expertRejected,expertStaleDrops,expertErrors,expertPromptTokens,expertCachedTokens,expertCompletionTokens
deepseek-v4-flash,codewhale,t12-refactor,pass,11.9,11.9,1,55016,29555,1397,24064,0,0.000000,2,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,codewhale,t13-batchrename,pass,5.2,5,1,27115,15947,416,10752,0,0.000000,27,27,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,codewhale,t14-todosweep,pass,10.9,10.9,1,43818,24217,1169,18432,0,0.000000,18,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,codewhale,t15-pollstats,pass,5.1,4.8,1,26519,15651,372,10496,0,0.000000,1,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,codewhale,t16-apisum,pass,8.9,7.7,1,40795,22750,765,17280,0,0.000000,20,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,codewhale,t17-doccheck,pass,84.7,84.3,1,436407,217315,10196,208896,0,0.000000,105,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t01-roman,pass,7.1,6.9,1,16028,4205,559,11264,0,0.000000,20,1,2760,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t02-jsonrepair,pass,44.4,44.3,1,64974,2697,5701,56576,0,0.000000,90,1,2810,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t03-ringbuffer,pass,27.9,27.1,1,26119,1602,2757,21760,0,0.000000,17,4,2779,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t04-csvbugfix,pass,10.2,10.1,1,22889,2482,823,19584,0,0.000000,3,3,2736,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t05-todostore,pass,12.3,12.1,1,24312,2999,1089,20224,0,0.000000,19,4,2720,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t06-stackvm,pass,102.2,101.8,1,126157,6855,15494,103808,0,0.000000,184,73,2763,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t07-validate,pass,44.8,44.7,1,55801,4185,5792,45824,0,0.000000,24,8,2731,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t08-logsum,pass,52.2,51.8,1,110132,5729,6611,97792,0,0.000000,60,2,2728,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t09-poolrace,pass,9.5,8.1,1,22024,2442,638,18944,0,0.000000,8,4,2746,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t10-iniparse,pass,38.1,35.1,1,32972,2356,4120,26496,0,0.000000,6,5,2734,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t11-asyncbugs,pass,15.9,15.7,1,32959,2906,2277,27776,0,0.000000,6,6,2731,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t12-refactor,pass,14.7,14.4,1,37605,3271,1566,32768,0,0.000000,2,4,2737,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t13-batchrename,pass,11.6,11.3,1,44460,6118,966,37376,0,0.000000,27,27,2753,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t14-todosweep,pass,37,36.9,1,86680,7911,4913,73856,0,0.000000,18,0,2746,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t15-pollstats,pass,9.7,9.3,1,26102,2000,806,23296,0,0.000000,1,0,2758,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t16-apisum,pass,8.4,7.2,1,20412,1832,532,18048,0,0.000000,24,0,2760,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler,t17-doccheck,pass,95.5,94.7,1,172109,5947,12050,154112,0,0.000000,140,0,2838,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,niffler-expert,t01-roman,pass,11.9,11.5,1,38747,6145,1050,31552,0,0.000000,13,1,2760,true,2,2,0,0,0,0,0,13899,12096,94
deepseek-v4-flash,niffler-expert,t02-jsonrepair,pass,76.2,76.1,1,114477,7121,9500,97856,0,0.000000,91,1,2810,true,2,2,0,0,0,0,0,13530,11968,73
deepseek-v4-flash,niffler-expert,t03-ringbuffer,pass,14.4,13.7,1,34277,2956,985,30336,0,0.000000,14,4,2779,true,2,2,0,0,0,0,0,13574,12032,104
deepseek-v4-flash,niffler-expert,t04-csvbugfix,pass,17,16.9,1,39577,3427,950,35200,0,0.000000,3,3,2736,true,2,2,0,0,0,0,0,13609,12160,56
deepseek-v4-flash,niffler-expert,t05-todostore,pass,8.8,8.7,1,26618,2060,750,23808,0,0.000000,18,4,2720,true,1,1,0,0,0,0,0,6231,6016,21
deepseek-v4-flash,niffler-expert,t06-stackvm,pass,716.5,716.2,1,271545,22049,16664,232832,0,0.000000,152,43,2763,true,3,3,0,0,0,0,0,20040,6016,89
deepseek-v4-flash,niffler-expert,t07-validate,pass,22.5,22.4,1,52768,10968,2376,39424,0,0.000000,10,8,2731,true,2,2,0,0,0,0,0,13724,6144,46
deepseek-v4-flash,niffler-expert,t08-logsum,pass,29.6,29.2,1,47183,16593,3710,26880,0,0.000000,54,3,2728,true,2,2,0,0,0,0,0,13584,0,69
deepseek-v4-flash,niffler-expert,t09-poolrace,pass,13.6,11.9,1,36743,9839,1048,25856,0,0.000000,8,4,2746,true,2,2,0,0,0,0,0,13625,6144,75
deepseek-v4-flash,niffler-expert,t10-iniparse,pass,41.3,39.9,1,63591,11399,4832,47360,0,0.000000,7,8,2734,true,2,1,1,1,0,0,0,13536,6016,288
deepseek-v4-flash,niffler-expert,t11-asyncbugs,pass,15.1,14.9,1,40238,4382,1936,33920,0,0.000000,7,6,2731,true,2,2,0,0,0,0,0,13671,12032,56
deepseek-v4-flash,niffler-expert,t12-refactor,pass,15.1,14.8,1,44346,3625,1809,38912,0,0.000000,2,4,2737,true,2,2,0,0,0,0,0,13695,12160,51
deepseek-v4-flash,niffler-expert,t13-batchrename,pass,25.4,25.2,1,65941,8909,3784,53248,0,0.000000,27,27,2753,true,2,2,0,0,0,0,0,13666,12032,63
deepseek-v4-flash,niffler-expert,t14-todosweep,pass,68.2,68.1,1,247140,14131,7857,225152,0,0.000000,18,0,2746,true,1,0,1,1,0,0,0,6212,6016,129
deepseek-v4-flash,niffler-expert,t15-pollstats,pass,10.6,10.2,1,26708,2078,950,23680,0,0.000000,1,0,2758,true,1,0,0,0,0,0,1,0,0,0
deepseek-v4-flash,niffler-expert,t16-apisum,pass,9.5,8.3,1,26793,2162,567,24064,0,0.000000,26,0,2760,true,1,1,0,0,0,0,0,6209,6016,20
deepseek-v4-flash,niffler-expert,t17-doccheck,pass,116.6,115.6,1,190414,7291,15059,168064,0,0.000000,163,0,2838,true,2,2,0,0,0,0,0,13684,12160,53
deepseek-v4-flash,opencode,t01-roman,pass,15.6,15.5,1,87893,17668,593,69632,0,0.002837,19,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t02-jsonrepair,pass,152.8,152.7,1,502972,23379,4329,475264,0,0.008344,105,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t03-ringbuffer,pass,22.3,21.5,1,89641,16237,700,72704,0,0.002676,17,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t04-csvbugfix,pass,23.9,23.8,1,108943,16621,546,91776,0,0.002793,3,3,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t05-todostore,pass,19.5,19.3,1,109475,16753,818,91904,0,0.002839,16,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t06-stackvm,pass,149.3,149.2,1,392744,22383,3257,367104,0,0.009511,135,45,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t07-validate,pass,32.8,32.7,1,132772,16934,1150,114688,0,0.003378,11,12,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t08-logsum,pass,38.7,38.3,1,223968,18516,1804,203648,0,0.003979,49,2,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t09-poolrace,pass,22.3,22.2,1,90832,16298,678,73856,0,0.002732,4,1,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t10-iniparse,pass,60.1,55.4,1,165971,17904,1251,146816,0,0.004041,6,5,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t11-asyncbugs,pass,26.7,26.5,1,95652,17211,1001,77440,0,0.003258,7,6,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t12-refactor,pass,24.9,24.8,1,132829,17204,809,114816,0,0.003183,2,4,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t13-batchrename,pass,13.1,12.9,1,77983,18784,447,58752,0,0.002930,27,27,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t14-todosweep,pass,15.5,15.4,1,73485,16507,530,56448,0,0.002694,18,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t15-pollstats,pass,17.2,16.9,1,88193,15722,407,72064,0,0.002586,1,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t16-apisum,pass,22.1,20.9,1,91020,16516,648,73856,0,0.002716,10,0,,false,0,0,0,0,0,0,0,0,0,0
deepseek-v4-flash,opencode,t17-doccheck,pass,38.9,38.8,1,195456,17471,1473,176512,0,0.003507,42,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t01-roman,pass,78.8,77.9,1,24058,23342,716,0,0,0.000000,36,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t02-jsonrepair,pass,825,219.9,1,43233,41098,2135,0,0,0.000000,123,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t03-ringbuffer,pass,218.6,217.6,1,29031,27117,1914,0,0,0.000000,14,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t04-csvbugfix,pass,68,67.9,1,32381,31799,582,0,0,0.000000,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t05-todostore,pass,46.9,46.7,1,20807,20282,525,0,0,0.000000,18,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t06-stackvm,pass,51.3,51.2,1,104342,57021,2329,44992,0,0.000000,117,22,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t07-validate,pass,51.4,51.3,1,41286,24267,1915,15104,0,0.000000,14,12,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t08-logsum,pass,106.2,105.7,1,127478,67985,4389,55104,0,0.000000,63,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t09-poolrace,pass,30.6,30.5,1,35712,21289,727,13696,0,0.000000,13,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t10-iniparse,pass,48,45.7,1,66597,37212,1161,28224,0,0.000000,6,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t11-asyncbugs,pass,29.9,29.7,1,43230,22922,980,19328,0,0.000000,6,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t12-refactor,pass,17,16.9,1,39877,21003,378,18496,0,0.000000,2,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t13-batchrename,pass,8.2,8,1,18234,10051,119,8064,0,0.000000,27,27,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t14-todosweep,pass,13.8,13.7,1,29938,16204,230,13504,0,0.000000,18,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t15-pollstats,pass,14.3,14.1,1,27730,14718,276,12736,0,0.000000,5,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t16-apisum,pass,21,19.9,1,40261,21272,301,18688,0,0.000000,18,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,codewhale,t17-doccheck,pass,220.5,219.7,1,223707,116602,10145,96960,0,0.000000,140,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t01-roman,pass,86.2,85.9,1,0,0,0,0,0,0.000000,19,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t02-jsonrepair,pass,304,303.9,1,72889,55978,3471,13440,0,0.000000,84,1,2538,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t03-ringbuffer,pass,103.8,103.4,1,21627,19985,1642,0,0,0.000000,17,4,2512,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t04-csvbugfix,pass,38,37.9,1,19896,19446,450,0,0,0.000000,3,3,2469,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t05-todostore,pass,99.5,99.3,1,19962,19008,954,0,0,0.000000,19,4,2454,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t06-stackvm,pass,234.6,234.3,1,57421,17240,9333,30848,0,0.000000,150,40,2481,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t07-validate,pass,55.9,55.8,1,26014,11838,1696,12480,0,0.000000,5,4,2451,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t08-logsum,pass,155.4,155,1,37254,25725,2377,9152,0,0.000000,51,2,2461,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t09-poolrace,pass,37.3,35.9,1,17883,5894,661,11328,0,0.000000,4,1,2466,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t10-iniparse,pass,162.1,159.2,1,43337,11541,6004,25792,0,0.000000,6,5,2454,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t11-asyncbugs,pass,27.1,26.9,1,22994,10849,689,11456,0,0.000000,6,5,2451,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t12-refactor,pass,36.9,36.6,1,19596,6352,828,12416,0,0.000000,2,4,2454,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t13-batchrename,pass,40.5,40.2,1,33620,16419,689,16512,0,0.000000,27,27,2471,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t14-todosweep,pass,62.2,62.1,1,41508,16840,2140,22528,0,0.000000,18,0,2464,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t15-pollstats,pass,42.8,42.5,1,30989,4191,942,25856,0,0.000000,1,0,2476,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t16-apisum,pass,26.8,25.6,1,15426,4091,583,10752,0,0.000000,25,0,2478,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler,t17-doccheck,pass,116.5,115.6,1,68868,13813,4367,50688,0,0.000000,136,0,2556,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler-expert,t01-roman,pass,85,84.2,1,0,0,0,0,0,0.000000,20,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,niffler-expert,t02-jsonrepair,pass,218.5,218.4,1,55349,39779,3410,12160,0,0.000000,80,1,2538,true,2,2,0,0,0,0,0,13738,12160,78
glm-5.3-flash,niffler-expert,t03-ringbuffer,pass,68.5,67.6,1,32669,25766,887,6016,0,0.000000,17,4,2512,true,2,2,0,0,0,0,0,13328,6016,71
glm-5.3-flash,niffler-expert,t04-csvbugfix,pass,69.7,69.6,1,38417,25429,828,12160,0,0.000000,3,3,2469,true,2,2,0,0,0,0,0,13390,12160,62
glm-5.3-flash,niffler-expert,t05-todostore,pass,181.7,181.5,1,43343,34991,2336,6016,0,0.000000,16,4,2454,true,1,0,1,1,0,0,0,6233,6016,104
glm-5.3-flash,niffler-expert,t06-stackvm,timeout,35100.8,31264.7,1,18886,12710,160,6016,0,0.000000,0,0,2495,false,2,2,0,0,0,0,0,12826,6016,71
glm-5.3-flash,niffler-expert,t07-validate,pass,32185.7,577.4,1,129063,21103,6072,101888,0,0.000000,7,11,2465,false,2,2,0,0,0,0,0,12902,12160,88
glm-5.3-flash,niffler-expert,t08-logsum,pass,254.1,253.7,1,55946,19467,2495,33984,0,0.000000,82,5,2447,true,2,2,0,0,0,0,0,13119,6144,164
glm-5.3-flash,niffler-expert,t09-poolrace,pass,56.1,54.6,1,44123,9667,1496,32960,0,0.000000,9,2,2466,true,2,2,0,0,0,0,0,13109,12160,160
glm-5.3-flash,niffler-expert,t10-iniparse,pass,73.9,71.7,1,38653,6066,1867,30720,0,0.000000,6,5,2454,true,2,2,0,0,0,0,0,12815,12160,70
glm-5.3-flash,niffler-expert,t11-asyncbugs,pass,47,46.7,1,43809,9758,1539,32512,0,0.000000,6,5,2451,true,2,1,0,0,0,0,1,13462,12032,141
glm-5.3-flash,niffler-expert,t12-refactor,pass,45.2,44.9,1,27070,8575,1279,17216,0,0.000000,2,4,2454,true,1,0,1,1,0,0,0,6207,6016,230
glm-5.3-flash,niffler-expert,t13-batchrename,pass,43.9,43.6,1,55517,11529,1236,42752,0,0.000000,27,27,2471,true,2,2,0,0,0,0,0,12890,12032,86
glm-5.3-flash,niffler-expert,t14-todosweep,pass,29.7,29.6,1,31456,11637,747,19072,0,0.000000,18,0,2464,true,2,2,0,0,0,0,0,13351,12032,96
glm-5.3-flash,niffler-expert,t15-pollstats,pass,351.4,350.9,1,626174,32736,9886,583552,0,0.000000,1,0,2476,false,2,2,0,0,0,0,0,12967,12160,107
glm-5.3-flash,niffler-expert,t16-apisum,pass,798.4,797,1,899886,69567,21295,809024,0,0.000000,20,0,2478,false,1,0,1,1,0,0,0,6215,6016,140
glm-5.3-flash,niffler-expert,t17-doccheck,pass,167.2,166.3,1,62842,22997,3429,36416,0,0.000000,112,0,2556,true,2,2,0,0,0,0,0,13770,12032,89
glm-5.3-flash,opencode,t01-roman,pass,175.1,175,1,80694,44468,386,35840,0,0.003973,13,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t02-jsonrepair,timeout,1810.3,600.1,1,0,0,0,0,0,0.000000,0,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t03-ringbuffer,pass,59,57.9,1,86680,33013,739,52928,0,0.003513,16,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t04-csvbugfix,pass,80.6,80.5,1,82697,41993,384,40320,0,0.003896,3,3,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t05-todostore,pass,102.7,102.6,1,101712,42825,647,58240,0,0.004420,17,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t06-stackvm,timeout,1810.4,600.2,1,0,0,0,0,0,0.000000,0,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t07-validate,pass,103.4,103.3,1,108265,35002,751,72512,0,0.004430,12,8,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t08-logsum,pass,88.6,88.2,1,92752,27051,997,64704,0,0.004704,51,2,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t09-poolrace,pass,62.6,62.5,1,87711,13700,667,73344,0,0.003248,8,1,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t10-iniparse,pass,61.4,59.9,1,89591,25750,737,63104,0,0.004250,9,6,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t11-asyncbugs,pass,70.6,70.4,1,156709,17579,762,138368,0,0.004777,4,5,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t12-refactor,pass,54.7,54.6,1,122286,20044,610,101632,0,0.004237,2,4,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t13-batchrename,pass,46.1,46,1,72676,6189,247,66240,0,0.002032,27,27,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t14-todosweep,pass,36.9,36.8,1,68031,5270,361,62400,0,0.001939,18,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t15-pollstats,pass,46.4,46.1,1,102465,19570,335,82560,0,0.003762,1,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t16-apisum,pass,46.5,45.3,1,85713,16557,420,68736,0,0.003150,14,0,,false,0,0,0,0,0,0,0,0,0,0
glm-5.3-flash,opencode,t17-doccheck,pass,222.9,222.4,1,240554,31843,2439,206272,0,0.009067,128,0,,false,0,0,0,0,0,0,0,0,0,0
